transaction_id,question,response
653,how_satisfied_were_you_with_this_event,5 - Very Satisfied
653,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
653,how_likely_are_you_to_attend_this_event_in_the_future,3
653,what_is_your_birthdate,25120
653,what_is_your_household_income,"$150,000 - $199,000"
653,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
654,phone_no,297-360-5964
654,event_id,3218
654,how_satisfied_were_you_with_this_event,3
654,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
654,how_likely_are_you_to_attend_this_event_in_the_future,2
654,what_is_your_birthdate,29825
654,what_is_your_household_income,"Less than $50,000"
654,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
655,phone_no,621-940-5798
655,event_id,3247
655,how_satisfied_were_you_with_this_event,3
655,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
655,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
655,what_is_your_birthdate,30024
655,what_is_your_household_income,"Less than $50,000"
655,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
656,phone_no,274-769-9157
656,event_id,3240
656,how_satisfied_were_you_with_this_event,2
656,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
656,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
656,what_is_your_birthdate,29813
656,what_is_your_household_income,"$100,000 - $149,000"
656,what_is_your_highest_level_of_education_that_you_have_attained,High school
657,phone_no,860-517-4828
657,event_id,3225
657,how_satisfied_were_you_with_this_event,2
657,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
657,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
657,what_is_your_birthdate,35169
657,what_is_your_household_income,"$250,00 or more"
657,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
658,phone_no,364-944-6088
658,event_id,3241
658,how_satisfied_were_you_with_this_event,3
658,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
658,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
658,what_is_your_birthdate,15949
658,what_is_your_household_income,"$100,000 - $149,000"
658,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
659,phone_no,791-455-9447
659,event_id,3216
659,how_satisfied_were_you_with_this_event,5 - Very Satisfied
659,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
659,how_likely_are_you_to_attend_this_event_in_the_future,2
659,what_is_your_birthdate,26468
659,what_is_your_household_income,"$150,000 - $199,000"
659,what_is_your_highest_level_of_education_that_you_have_attained,High school
660,phone_no,251-535-8728
660,event_id,3241
660,how_satisfied_were_you_with_this_event,3
660,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
660,how_likely_are_you_to_attend_this_event_in_the_future,2
660,what_is_your_birthdate,25137
660,what_is_your_household_income,"$100,000 - $149,000"
660,what_is_your_highest_level_of_education_that_you_have_attained,High school
661,phone_no,366-753-6402
661,event_id,3234
661,how_satisfied_were_you_with_this_event,5 - Very Satisfied
661,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
661,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
661,what_is_your_birthdate,16899
661,what_is_your_household_income,"$250,00 or more"
661,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
662,phone_no,842-219-5583
662,event_id,3245
662,how_satisfied_were_you_with_this_event,4
662,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
662,how_likely_are_you_to_attend_this_event_in_the_future,3
662,what_is_your_birthdate,29202
662,what_is_your_household_income,"$100,000 - $149,000"
662,what_is_your_highest_level_of_education_that_you_have_attained,High school
663,phone_no,318-642-1322
663,event_id,3236
663,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
663,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
663,how_likely_are_you_to_attend_this_event_in_the_future,2
663,what_is_your_birthdate,19044
663,what_is_your_household_income,"$200,000 - $249,000"
663,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
664,phone_no,359-601-1637
664,event_id,3224
664,how_satisfied_were_you_with_this_event,5 - Very Satisfied
664,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
664,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
664,what_is_your_birthdate,35099
664,what_is_your_household_income,"$250,00 or more"
664,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
665,phone_no,807-601-7322
665,event_id,3217
665,how_satisfied_were_you_with_this_event,3
665,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
665,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
665,what_is_your_birthdate,29691
665,what_is_your_household_income,"$150,000 - $199,000"
665,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
666,phone_no,758-207-1067
666,event_id,3211
666,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
666,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
666,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
666,what_is_your_birthdate,27675
666,what_is_your_household_income,"$150,000 - $199,000"
666,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
667,phone_no,716-338-2197
667,event_id,3223
667,how_satisfied_were_you_with_this_event,5 - Very Satisfied
667,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
667,how_likely_are_you_to_attend_this_event_in_the_future,2
667,what_is_your_birthdate,26428
667,what_is_your_household_income,"$150,000 - $199,000"
667,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
668,phone_no,459-840-3737
668,event_id,3240
668,how_satisfied_were_you_with_this_event,4
668,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
668,how_likely_are_you_to_attend_this_event_in_the_future,4
668,what_is_your_birthdate,19000
668,what_is_your_household_income,"$250,00 or more"
668,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
669,phone_no,373-695-8040
669,event_id,3217
669,how_satisfied_were_you_with_this_event,5 - Very Satisfied
669,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
669,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
669,what_is_your_birthdate,35753
669,what_is_your_household_income,"$50,000 - $99,999"
669,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
670,phone_no,393-315-6278
670,event_id,3241
670,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
670,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
670,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
670,what_is_your_birthdate,14880
670,what_is_your_household_income,"$200,000 - $249,000"
670,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
671,phone_no,819-547-4840
671,event_id,3248
671,how_satisfied_were_you_with_this_event,5 - Very Satisfied
671,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
671,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
671,what_is_your_birthdate,30634
671,what_is_your_household_income,"Less than $50,000"
671,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
672,phone_no,601-663-7961
672,event_id,3235
672,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
672,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
672,how_likely_are_you_to_attend_this_event_in_the_future,3
672,what_is_your_birthdate,34378
672,what_is_your_household_income,"$50,000 - $99,999"
672,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
673,phone_no,460-913-3051
673,event_id,3240
673,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
673,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
673,how_likely_are_you_to_attend_this_event_in_the_future,3
673,what_is_your_birthdate,23098
673,what_is_your_household_income,"$50,000 - $99,999"
673,what_is_your_highest_level_of_education_that_you_have_attained,High school
674,phone_no,462-867-8597
674,event_id,3211
674,how_satisfied_were_you_with_this_event,5 - Very Satisfied
674,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
674,how_likely_are_you_to_attend_this_event_in_the_future,4
674,what_is_your_birthdate,33120
674,what_is_your_household_income,"Less than $50,000"
674,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
675,phone_no,228-849-7850
675,event_id,3236
675,how_satisfied_were_you_with_this_event,3
675,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
675,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
675,what_is_your_birthdate,27882
675,what_is_your_household_income,"$200,000 - $249,000"
675,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
676,phone_no,559-231-2156
676,event_id,3233
676,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
676,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
676,how_likely_are_you_to_attend_this_event_in_the_future,4
676,what_is_your_birthdate,26854
676,what_is_your_household_income,"$150,000 - $199,000"
676,what_is_your_highest_level_of_education_that_you_have_attained,High school
677,phone_no,527-544-2707
677,event_id,3235
677,how_satisfied_were_you_with_this_event,5 - Very Satisfied
677,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
677,how_likely_are_you_to_attend_this_event_in_the_future,2
677,what_is_your_birthdate,27850
677,what_is_your_household_income,"$100,000 - $149,000"
677,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
678,phone_no,796-357-6893
678,event_id,3228
678,how_satisfied_were_you_with_this_event,3
678,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
678,how_likely_are_you_to_attend_this_event_in_the_future,3
678,what_is_your_birthdate,35786
678,what_is_your_household_income,"$250,00 or more"
678,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
679,phone_no,225-515-4476
679,event_id,3232
679,how_satisfied_were_you_with_this_event,4
679,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
679,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
679,what_is_your_birthdate,24888
679,what_is_your_household_income,"$50,000 - $99,999"
679,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
680,phone_no,752-467-6744
680,event_id,3221
680,how_satisfied_were_you_with_this_event,5 - Very Satisfied
680,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
680,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
680,what_is_your_birthdate,20337
680,what_is_your_household_income,"$100,000 - $149,000"
680,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
681,phone_no,826-432-3801
681,event_id,3236
681,how_satisfied_were_you_with_this_event,2
681,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
681,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
681,what_is_your_birthdate,23205
681,what_is_your_household_income,"Less than $50,000"
681,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
682,phone_no,569-340-4408
682,event_id,3239
682,how_satisfied_were_you_with_this_event,3
682,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
682,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
682,what_is_your_birthdate,26674
682,what_is_your_household_income,"$50,000 - $99,999"
682,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
683,phone_no,550-592-1109
683,event_id,3221
683,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
683,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
683,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
683,what_is_your_birthdate,24630
683,what_is_your_household_income,"$100,000 - $149,000"
683,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
684,phone_no,566-194-2571
684,event_id,3218
684,how_satisfied_were_you_with_this_event,2
684,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
684,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
684,what_is_your_birthdate,15102
684,what_is_your_household_income,"$200,000 - $249,000"
684,what_is_your_highest_level_of_education_that_you_have_attained,High school
685,phone_no,626-297-9797
685,event_id,3243
685,how_satisfied_were_you_with_this_event,4
